,country,people,obesity_levels,obesity_level_percentage,date
2183,Singapore, males ,underweight ,<18.5,2004
2184,Slovakia, adults ,normal ,18.5-24.99,2002
2185,Slovakia, adults ,obese ,>=30.0,2002
2186,Slovakia, adults ,overweight ,>=25.0,2002
2187,Slovakia, adults ,pre-obese ,25.0-29.99,2002
2188,Slovakia, adults ,underweight ,<18.5,2002
2189,Slovakia, females ,normal ,18.5-24.99,2002
2190,Slovakia, females ,obese ,>=30.0,2002
2191,Slovakia, females ,overweight ,>=25.0,2002
2192,Slovakia, females ,pre-obese ,25.0-29.99,2002
2193,Slovakia, females ,underweight ,<18.5,2002
2194,Slovakia, males ,normal ,18.5-24.99,2002
2195,Slovakia, males ,obese ,>=30.0,2002
2196,Slovakia, males ,overweight ,>=25.0,2002
2197,Slovakia, males ,pre-obese ,25.0-29.99,2002
2198,Slovakia, males ,underweight ,<18.5,2002
2199,Slovenia, adults ,obese ,>=30.0,2001
2200,Slovenia, females ,obese ,>=30.0,2001
2201,Slovenia, males ,obese ,>=30.0,2001
2202,South Africa, females ,normal ,18.5-24.99,2003
2203,South Africa, females ,normal ,18.5-24.99,2004
2204,South Africa, females ,obese ,>=30.0,2003
2205,South Africa, females ,obese ,>=30.0,2004
2206,South Africa, females ,overweight ,>=25.0,2003
2207,South Africa, females ,overweight ,>=25.0,2004
2208,South Africa, females ,pre-obese ,25.0-29.99,2003
2209,South Africa, females ,pre-obese ,25.0-29.99,2004
2210,South Africa, females ,underweight ,<18.5,2003
2211,South Africa, females ,underweight ,<18.5,2004
2212,South Africa, males ,normal ,18.5-24.99,2003
2213,South Africa, males ,normal ,18.5-24.99,2004
2214,South Africa, males ,obese ,>=30.0,2003
2215,South Africa, males ,obese ,>=30.0,2004
2216,South Africa, males ,overweight ,>=25.0,2003
2217,South Africa, males ,overweight ,>=25.0,2004
2218,South Africa, males ,pre-obese ,25.0-29.99,2003
2219,South Africa, males ,pre-obese ,25.0-29.99,2004
2220,South Africa, males ,underweight ,<18.5,2003
2221,South Africa, males ,underweight ,<18.5,2004
2222,Spain, adults ,normal ,18.5-24.99,2003
2223,Spain, adults ,normal ,18.5-24.99,2006
2224,Spain, adults ,normal ,18.5-24.99,2007
2225,Spain, adults ,obese ,>=30.0,2001
2226,Spain, adults ,obese ,>=30.0,2003
2227,Spain, adults ,obese ,>=30.0,2006
2228,Spain, adults ,obese ,>=30.0,2007
2229,Spain, adults ,overweight ,>=25.0,2001
2230,Spain, adults ,overweight ,>=25.0,2003
2231,Spain, adults ,overweight ,>=25.0,2006
2232,Spain, adults ,overweight ,>=25.0,2007
2233,Spain, adults ,pre-obese ,25.0-29.99,2003
2234,Spain, adults ,pre-obese ,25.0-29.99,2006
2235,Spain, adults ,pre-obese ,25.0-29.99,2007
2236,Spain, adults ,underweight ,<18.5,2003
2237,Spain, adults ,underweight ,<18.5,2006
2238,Spain, adults ,underweight ,<18.5,2007
2239,Spain, females ,normal ,18.5-24.99,2003
2240,Spain, females ,normal ,18.5-24.99,2006
2241,Spain, females ,normal ,18.5-24.99,2007
2242,Spain, females ,obese ,>=30.0,2
2243,Spain, females ,obese ,>=30.0,2001
2244,Spain, females ,obese ,>=30.0,2003
2245,Spain, females ,obese ,>=30.0,2006
2246,Spain, females ,obese ,>=30.0,2007
2247,Spain, females ,overweight ,>=25.0,2
2248,Spain, females ,overweight ,>=25.0,2001
2249,Spain, females ,overweight ,>=25.0,2003
2250,Spain, females ,overweight ,>=25.0,2006
2251,Spain, females ,overweight ,>=25.0,2007
2252,Spain, females ,pre-obese ,25.0-29.99,2
2253,Spain, females ,pre-obese ,25.0-29.99,2001
2254,Spain, females ,pre-obese ,25.0-29.99,2003
2255,Spain, females ,pre-obese ,25.0-29.99,2006
2256,Spain, females ,pre-obese ,25.0-29.99,2007
2257,Spain, females ,underweight ,<18.5,2003
2258,Spain, females ,underweight ,<18.5,2006
2259,Spain, females ,underweight ,<18.5,2007
2260,Spain, males ,normal ,18.5-24.99,2003
2261,Spain, males ,normal ,18.5-24.99,2006
2262,Spain, males ,normal ,18.5-24.99,2007
2263,Spain, males ,obese ,>=30.0,2
2264,Spain, males ,obese ,>=30.0,2001
2265,Spain, males ,obese ,>=30.0,2003
2266,Spain, males ,obese ,>=30.0,2006
2267,Spain, males ,obese ,>=30.0,2007
2268,Spain, males ,overweight ,>=25.0,2
2269,Spain, males ,overweight ,>=25.0,2001
2270,Spain, males ,overweight ,>=25.0,2003
2271,Spain, males ,overweight ,>=25.0,2006
2272,Spain, males ,overweight ,>=25.0,2007
2273,Spain, males ,pre-obese ,25.0-29.99,2
2274,Spain, males ,pre-obese ,25.0-29.99,2001
2275,Spain, males ,pre-obese ,25.0-29.99,2003
2276,Spain, males ,pre-obese ,25.0-29.99,2006
2277,Spain, males ,pre-obese ,25.0-29.99,2007
2278,Spain, males ,underweight ,<18.5,2003
2279,Spain, males ,underweight ,<18.5,2006
2280,Spain, males ,underweight ,<18.5,2007
2281,Swaziland, females ,moderate and severe thinness ,<=17,2006
2282,Swaziland, females ,moderate and severe thinness ,<=17,2007
2283,Swaziland, females ,normal ,18.5-24.99,2006
2284,Swaziland, females ,normal ,18.5-24.99,2007
2285,Swaziland, females ,obese ,>=30.0,2006
2286,Swaziland, females ,obese ,>=30.0,2007
2287,Swaziland, females ,overweight ,>=25.0,2006
2288,Swaziland, females ,overweight ,>=25.0,2007
2289,Swaziland, females ,pre-obese ,25.0-29.99,2006
2290,Swaziland, females ,pre-obese ,25.0-29.99,2007
2291,Swaziland, females ,underweight ,<18.5,2006
2292,Swaziland, females ,underweight ,<18.5,2007
2293,Swaziland, males ,moderate and severe thinness ,<=17,2006
2294,Swaziland, males ,moderate and severe thinness ,<=17,2007
2295,Swaziland, males ,normal ,18.5-24.99,2006
2296,Swaziland, males ,normal ,18.5-24.99,2007
2297,Swaziland, males ,obese ,>=30.0,2006
2298,Swaziland, males ,obese ,>=30.0,2007
2299,Swaziland, males ,overweight ,>=25.0,2006
2300,Swaziland, males ,overweight ,>=25.0,2007
2301,Swaziland, males ,pre-obese ,25.0-29.99,2006
2302,Swaziland, males ,pre-obese ,25.0-29.99,2007
2303,Swaziland, males ,underweight ,<18.5,2006
2304,Swaziland, males ,underweight ,<18.5,2007
2305,Sweden, adults ,normal ,18.5-24.99,2009
2306,Sweden, adults ,obese ,>=30.0,1999
2307,Sweden, adults ,obese ,>=30.0,2
2308,Sweden, adults ,obese ,>=30.0,2001
2309,Sweden, adults ,obese ,>=30.0,2009
2310,Sweden, adults ,overweight ,>=25.0,1999
2311,Sweden, adults ,overweight ,>=25.0,2
2312,Sweden, adults ,overweight ,>=25.0,2001
2313,Sweden, adults ,overweight ,>=25.0,2009
2314,Sweden, adults ,pre-obese ,25.0-29.99,2009
2315,Sweden, adults ,underweight ,<18.5,2009
2316,Sweden, females ,normal ,18.5-24.99,2007
2317,Sweden, females ,normal ,18.5-24.99,2008
2318,Sweden, females ,normal ,18.5-24.99,2009
2319,Sweden, females ,obese ,>=30.0,1999
2320,Sweden, females ,obese ,>=30.0,2
2321,Sweden, females ,obese ,>=30.0,2001
2322,Sweden, females ,obese ,>=30.0,2002
2323,Sweden, females ,obese ,>=30.0,2003
2324,Sweden, females ,obese ,>=30.0,2006
2325,Sweden, females ,obese ,>=30.0,2007
2326,Sweden, females ,obese ,>=30.0,2008
2327,Sweden, females ,obese ,>=30.0,2009
2328,Sweden, females ,overweight ,>=25.0,1999
2329,Sweden, females ,overweight ,>=25.0,2
2330,Sweden, females ,overweight ,>=25.0,2001
2331,Sweden, females ,overweight ,>=25.0,2007
2332,Sweden, females ,overweight ,>=25.0,2008
2333,Sweden, females ,overweight ,>=25.0,2009
2334,Sweden, females ,pre-obese ,25.0-29.99,2007
2335,Sweden, females ,pre-obese ,25.0-29.99,2008
2336,Sweden, females ,pre-obese ,25.0-29.99,2009
2337,Sweden, females ,underweight ,<18.5,2007
2338,Sweden, females ,underweight ,<18.5,2008
2339,Sweden, females ,underweight ,<18.5,2009
2340,Sweden, males ,normal ,18.5-24.99,2007
2341,Sweden, males ,normal ,18.5-24.99,2008
2342,Sweden, males ,normal ,18.5-24.99,2009
2343,Sweden, males ,obese ,>=30.0,1999
2344,Sweden, males ,obese ,>=30.0,2
2345,Sweden, males ,obese ,>=30.0,2001
2346,Sweden, males ,obese ,>=30.0,2002
2347,Sweden, males ,obese ,>=30.0,2003
2348,Sweden, males ,obese ,>=30.0,2006
2349,Sweden, males ,obese ,>=30.0,2007
2350,Sweden, males ,obese ,>=30.0,2008
2351,Sweden, males ,obese ,>=30.0,2009
2352,Sweden, males ,overweight ,>=25.0,1999
2353,Sweden, males ,overweight ,>=25.0,2
2354,Sweden, males ,overweight ,>=25.0,2001
2355,Sweden, males ,overweight ,>=25.0,2007
2356,Sweden, males ,overweight ,>=25.0,2008
2357,Sweden, males ,overweight ,>=25.0,2009
2358,Sweden, males ,pre-obese ,25.0-29.99,2007
2359,Sweden, males ,pre-obese ,25.0-29.99,2008
2360,Sweden, males ,pre-obese ,25.0-29.99,2009
2361,Sweden, males ,underweight ,<18.5,2007
2362,Sweden, males ,underweight ,<18.5,2008
2363,Sweden, males ,underweight ,<18.5,2009
2364,Switzerland, adults ,normal ,18.5-24.99,2
2365,Switzerland, adults ,normal ,18.5-24.99,2002
2366,Switzerland, adults ,normal ,18.5-24.99,2007
2367,Switzerland, adults ,obese ,>=30.0,2
2368,Switzerland, adults ,obese ,>=30.0,2002
2369,Switzerland, adults ,obese ,>=30.0,2007
2370,Switzerland, adults ,overweight ,>=25.0,2
2371,Switzerland, adults ,overweight ,>=25.0,2002
2372,Switzerland, adults ,overweight ,>=25.0,2007
2373,Switzerland, adults ,pre-obese ,25.0-29.99,2
2374,Switzerland, adults ,pre-obese ,25.0-29.99,2002
2375,Switzerland, adults ,pre-obese ,25.0-29.99,2007
2376,Switzerland, adults ,underweight ,<18.5,2
2377,Switzerland, adults ,underweight ,<18.5,2002
2378,Switzerland, adults ,underweight ,<18.5,2007
2379,Switzerland, females ,normal ,18.5-24.99,2
2380,Switzerland, females ,normal ,18.5-24.99,2002
2381,Switzerland, females ,normal ,18.5-24.99,2007
2382,Switzerland, females ,obese ,>=30.0,2
2383,Switzerland, females ,obese ,>=30.0,2002
2384,Switzerland, females ,obese ,>=30.0,2007
2385,Switzerland, females ,overweight ,>=25.0,2
2386,Switzerland, females ,overweight ,>=25.0,2002
2387,Switzerland, females ,overweight ,>=25.0,2007
2388,Switzerland, females ,pre-obese ,25.0-29.99,2
2389,Switzerland, females ,pre-obese ,25.0-29.99,2002
2390,Switzerland, females ,pre-obese ,25.0-29.99,2007
2391,Switzerland, females ,underweight ,<18.5,2
2392,Switzerland, females ,underweight ,<18.5,2002
2393,Switzerland, females ,underweight ,<18.5,2007
2394,Switzerland, males ,normal ,18.5-24.99,2
2395,Switzerland, males ,normal ,18.5-24.99,2002
2396,Switzerland, males ,normal ,18.5-24.99,2007
2397,Switzerland, males ,obese ,>=30.0,2
2398,Switzerland, males ,obese ,>=30.0,2002
2399,Switzerland, males ,obese ,>=30.0,2007
2400,Switzerland, males ,overweight ,>=25.0,2
2401,Switzerland, males ,overweight ,>=25.0,2002
2402,Switzerland, males ,overweight ,>=25.0,2007
2403,Switzerland, males ,pre-obese ,25.0-29.99,2
2404,Switzerland, males ,pre-obese ,25.0-29.99,2002
2405,Switzerland, males ,pre-obese ,25.0-29.99,2007
2406,Switzerland, males ,underweight ,<18.5,2
2407,Switzerland, males ,underweight ,<18.5,2002
2408,Switzerland, males ,underweight ,<18.5,2007
2409,Tajikistan, females ,moderate and severe thinness ,<=17,2003
2410,Tajikistan, females ,normal ,18.5-24.99,2003
2411,Tajikistan, females ,obese ,>=30.0,2003
2412,Tajikistan, females ,overweight ,>=25.0,2003
2413,Tajikistan, females ,pre-obese ,25.0-29.99,2003
2414,Thailand, adults ,normal ,18.5-24.99,2003
2415,Thailand, adults ,obese ,>=30.0,2003
2416,Thailand, adults ,overweight ,>=25.0,2003
2417,Thailand, adults ,pre-obese ,25.0-29.99,2003
2418,Thailand, adults ,underweight ,<18.5,2003
2419,Thailand, females ,normal ,18.5-24.99,2003
2420,Thailand, females ,normal ,18.5-24.99,2004
2421,Thailand, females ,obese ,>=30.0,2003
2422,Thailand, females ,obese ,>=30.0,2004
2423,Thailand, females ,overweight ,>=25.0,2003
2424,Thailand, females ,overweight ,>=25.0,2004
2425,Thailand, females ,pre-obese ,25.0-29.99,2003
2426,Thailand, females ,pre-obese ,25.0-29.99,2004
2427,Thailand, females ,underweight ,<18.5,2003
2428,Thailand, females ,underweight ,<18.5,2004
2429,Thailand, males ,normal ,18.5-24.99,2003
2430,Thailand, males ,normal ,18.5-24.99,2004
2431,Thailand, males ,obese ,>=30.0,2003
2432,Thailand, males ,obese ,>=30.0,2004
2433,Thailand, males ,overweight ,>=25.0,2003
2434,Thailand, males ,overweight ,>=25.0,2004
2435,Thailand, males ,pre-obese ,25.0-29.99,2003
2436,Thailand, males ,pre-obese ,25.0-29.99,2004
2437,Thailand, males ,underweight ,<18.5,2003
2438,Thailand, males ,underweight ,<18.5,2004
2439,Macedonia, adults ,obese ,>=30.0,1999
2440,Macedonia, adults ,overweight ,>=25.0,1999
2441,Macedonia, females ,moderate and severe thinness ,<=17,1999
2442,Macedonia, females ,normal ,18.5-24.99,1999
2443,Macedonia, females ,obese ,>=30.0,1999
2444,Macedonia, females ,overweight ,>=25.0,1999
2445,Macedonia, females ,pre-obese ,25.0-29.99,1999
2446,Macedonia, females ,underweight ,<18.5,1999
2447,Macedonia, males ,obese ,>=30.0,1999
2448,Macedonia, males ,overweight ,>=25.0,1999
2449,Timor-Leste, females ,moderate and severe thinness ,<=17,2003
2450,Timor-Leste, females ,normal ,18.5-24.99,2003
2451,Timor-Leste, females ,overweight ,>=25.0,2003
2452,Timor-Leste, females ,underweight ,<18.5,2003
2453,Timor-Leste, males ,moderate and severe thinness ,<=17,2003
2454,Timor-Leste, males ,normal ,18.5-24.99,2003
2455,Timor-Leste, males ,overweight ,>=25.0,2003
2456,Timor-Leste, males ,underweight ,<18.5,2003
2457,Tokelau, adults ,obese ,>=30.0,2007
2458,Tokelau, females ,obese ,>=30.0,2007
2459,Tokelau, males ,obese ,>=30.0,2007
2460,Tonga, adults ,obese ,>=30.0,1999
2461,Tonga, adults ,obese ,>=30.0,2
2462,Turkey, adults ,normal ,18.5-24.99,2007
2463,Turkey, adults ,obese ,>=30.0,2007
2464,Turkey, adults ,overweight ,>=25.0,2007
2465,Turkey, adults ,pre-obese ,25.0-29.99,2007
2466,Turkey, adults ,underweight ,<18.5,2007
2467,Turkey, females ,moderate and severe thinness ,<=17,2008
2468,Turkey, females ,normal ,18.5-24.99,2003
2469,Turkey, females ,normal ,18.5-24.99,2004
2470,Turkey, females ,normal ,18.5-24.99,2007
2471,Turkey, females ,normal ,18.5-24.99,2008
2472,Turkey, females ,obese ,>=30.0,2003
2473,Turkey, females ,obese ,>=30.0,2004
2474,Turkey, females ,obese ,>=30.0,2007
2475,Turkey, females ,obese ,>=30.0,2008
2476,Turkey, females ,overweight ,>=25.0,2003
2477,Turkey, females ,overweight ,>=25.0,2004
2478,Turkey, females ,overweight ,>=25.0,2007
2479,Turkey, females ,overweight ,>=25.0,2008
2480,Turkey, females ,pre-obese ,25.0-29.99,2003
2481,Turkey, females ,pre-obese ,25.0-29.99,2004
2482,Turkey, females ,pre-obese ,25.0-29.99,2007
2483,Turkey, females ,pre-obese ,25.0-29.99,2008
2484,Turkey, females ,underweight ,<18.5,2003
2485,Turkey, females ,underweight ,<18.5,2004
2486,Turkey, females ,underweight ,<18.5,2007
2487,Turkey, females ,underweight ,<18.5,2008
2488,Turkey, males ,normal ,18.5-24.99,2007
2489,Turkey, males ,obese ,>=30.0,2007
2490,Turkey, males ,overweight ,>=25.0,2007
2491,Turkey, males ,pre-obese ,25.0-29.99,2007
2492,Turkey, males ,underweight ,<18.5,2007
2493,Turkmenistan, females ,moderate and severe thinness ,<=17,2
2494,Turkmenistan, females ,normal ,18.5-24.99,2
2495,Turkmenistan, females ,obese ,>=30.0,2
2496,Turkmenistan, females ,overweight ,>=25.0,2
2497,Turkmenistan, females ,pre-obese ,25.0-29.99,2
2498,Turkmenistan, females ,underweight ,<18.5,2
2499,Uganda, females ,moderate and severe thinness ,<=17,2006
2500,Uganda, females ,normal ,18.5-24.99,2006
2501,Uganda, females ,obese ,>=30.0,2006
2502,Uganda, females ,overweight ,>=25.0,2
2503,Uganda, females ,overweight ,>=25.0,2001
2504,Uganda, females ,overweight ,>=25.0,2006
2505,Uganda, females ,pre-obese ,25.0-29.99,2006
2506,Uganda, females ,underweight ,<18.5,2
2507,Uganda, females ,underweight ,<18.5,2001
2508,Uganda, females ,underweight ,<18.5,2006
2509,Ukraine, females ,normal ,18.5-24.99,2002
2510,Ukraine, females ,obese ,>=30.0,2002
2511,Ukraine, females ,overweight ,>=25.0,2002
2512,Ukraine, females ,pre-obese ,25.0-29.99,2002
2513,Ukraine, females ,underweight ,<18.5,2002
2514,United Arab Emirates, adults ,obese ,>=30.0,1999
2515,United Arab Emirates, adults ,obese ,>=30.0,2
2516,United Arab Emirates, adults ,pre-obese ,25.0-29.99,2
2517,United Arab Emirates, females ,normal ,18.5-24.99,1999
2518,United Arab Emirates, females ,normal ,18.5-24.99,2
2519,United Arab Emirates, females ,obese ,>=30.0,1999
2520,United Arab Emirates, females ,obese ,>=30.0,2
2521,United Arab Emirates, females ,overweight ,>=25.0,1999
2522,United Arab Emirates, females ,overweight ,>=25.0,2
2523,United Arab Emirates, females ,pre-obese ,25.0-29.99,1999
2524,United Arab Emirates, females ,pre-obese ,25.0-29.99,2
2525,United Arab Emirates, females ,underweight ,<18.5,1999
2526,United Arab Emirates, females ,underweight ,<18.5,2
2527,United Arab Emirates, males ,obese ,>=30.0,1999
2528,United Arab Emirates, males ,obese ,>=30.0,2
2529,United Arab Emirates, males ,overweight ,>=25.0,2
2530,United Arab Emirates, males ,pre-obese ,25.0-29.99,2
2531,United Kingdom of Great Britain and Northern Ireland, adults ,normal ,18.5-24.99,1999
2532,United Kingdom of Great Britain and Northern Ireland, adults ,normal ,18.5-24.99,2
2533,United Kingdom of Great Britain and Northern Ireland, adults ,normal ,18.5-24.99,2001
2534,United Kingdom of Great Britain and Northern Ireland, adults ,normal ,18.5-24.99,2002
2535,United Kingdom of Great Britain and Northern Ireland, adults ,obese ,>=30.0,1999
2536,United Kingdom of Great Britain and Northern Ireland, adults ,obese ,>=30.0,2
2537,United Kingdom of Great Britain and Northern Ireland, adults ,obese ,>=30.0,2001
2538,United Kingdom of Great Britain and Northern Ireland, adults ,obese ,>=30.0,2002
2539,United Kingdom of Great Britain and Northern Ireland, adults ,overweight ,>=25.0,1999
2540,United Kingdom of Great Britain and Northern Ireland, adults ,overweight ,>=25.0,2
2541,United Kingdom of Great Britain and Northern Ireland, adults ,overweight ,>=25.0,2001
2542,United Kingdom of Great Britain and Northern Ireland, adults ,overweight ,>=25.0,2002
2543,United Kingdom of Great Britain and Northern Ireland, adults ,pre-obese ,25.0-29.99,1999
2544,United Kingdom of Great Britain and Northern Ireland, adults ,pre-obese ,25.0-29.99,2
2545,United Kingdom of Great Britain and Northern Ireland, adults ,pre-obese ,25.0-29.99,2001
2546,United Kingdom of Great Britain and Northern Ireland, adults ,pre-obese ,25.0-29.99,2002
2547,United Kingdom of Great Britain and Northern Ireland, adults ,underweight ,<18.5,1999
2548,United Kingdom of Great Britain and Northern Ireland, adults ,underweight ,<18.5,2
2549,United Kingdom of Great Britain and Northern Ireland, adults ,underweight ,<18.5,2001
2550,United Kingdom of Great Britain and Northern Ireland, adults ,underweight ,<18.5,2002
2551,United Kingdom of Great Britain and Northern Ireland, females ,normal ,18.5-24.99,1999
2552,United Kingdom of Great Britain and Northern Ireland, females ,normal ,18.5-24.99,2
2553,United Kingdom of Great Britain and Northern Ireland, females ,normal ,18.5-24.99,2001
2554,United Kingdom of Great Britain and Northern Ireland, females ,normal ,18.5-24.99,2002
2555,United Kingdom of Great Britain and Northern Ireland, females ,obese ,>=30.0,1999
2556,United Kingdom of Great Britain and Northern Ireland, females ,obese ,>=30.0,2
2557,United Kingdom of Great Britain and Northern Ireland, females ,obese ,>=30.0,2001
2558,United Kingdom of Great Britain and Northern Ireland, females ,obese ,>=30.0,2002
2559,United Kingdom of Great Britain and Northern Ireland, females ,overweight ,>=25.0,1999
2560,United Kingdom of Great Britain and Northern Ireland, females ,overweight ,>=25.0,2
2561,United Kingdom of Great Britain and Northern Ireland, females ,overweight ,>=25.0,2001
2562,United Kingdom of Great Britain and Northern Ireland, females ,overweight ,>=25.0,2002
2563,United Kingdom of Great Britain and Northern Ireland, females ,pre-obese ,25.0-29.99,1999
2564,United Kingdom of Great Britain and Northern Ireland, females ,pre-obese ,25.0-29.99,2
2565,United Kingdom of Great Britain and Northern Ireland, females ,pre-obese ,25.0-29.99,2001
2566,United Kingdom of Great Britain and Northern Ireland, females ,pre-obese ,25.0-29.99,2002
2567,United Kingdom of Great Britain and Northern Ireland, females ,underweight ,<18.5,1999
2568,United Kingdom of Great Britain and Northern Ireland, females ,underweight ,<18.5,2
2569,United Kingdom of Great Britain and Northern Ireland, females ,underweight ,<18.5,2001
2570,United Kingdom of Great Britain and Northern Ireland, females ,underweight ,<18.5,2002
2571,United Kingdom of Great Britain and Northern Ireland, males ,normal ,18.5-24.99,1999
2572,United Kingdom of Great Britain and Northern Ireland, males ,normal ,18.5-24.99,2
2573,United Kingdom of Great Britain and Northern Ireland, males ,normal ,18.5-24.99,2001
2574,United Kingdom of Great Britain and Northern Ireland, males ,normal ,18.5-24.99,2002
2575,United Kingdom of Great Britain and Northern Ireland, males ,obese ,>=30.0,1999
2576,United Kingdom of Great Britain and Northern Ireland, males ,obese ,>=30.0,2
2577,United Kingdom of Great Britain and Northern Ireland, males ,obese ,>=30.0,2001
2578,United Kingdom of Great Britain and Northern Ireland, males ,obese ,>=30.0,2002
2579,United Kingdom of Great Britain and Northern Ireland, males ,overweight ,>=25.0,1999
2580,United Kingdom of Great Britain and Northern Ireland, males ,overweight ,>=25.0,2
2581,United Kingdom of Great Britain and Northern Ireland, males ,overweight ,>=25.0,2001
2582,United Kingdom of Great Britain and Northern Ireland, males ,overweight ,>=25.0,2002
2583,United Kingdom of Great Britain and Northern Ireland, males ,pre-obese ,25.0-29.99,1999
2584,United Kingdom of Great Britain and Northern Ireland, males ,pre-obese ,25.0-29.99,2
2585,United Kingdom of Great Britain and Northern Ireland, males ,pre-obese ,25.0-29.99,2001
2586,United Kingdom of Great Britain and Northern Ireland, males ,pre-obese ,25.0-29.99,2002
2587,United Kingdom of Great Britain and Northern Ireland, males ,underweight ,<18.5,1999
2588,United Kingdom of Great Britain and Northern Ireland, males ,underweight ,<18.5,2
2589,United Kingdom of Great Britain and Northern Ireland, males ,underweight ,<18.5,2001
2590,United Kingdom of Great Britain and Northern Ireland, males ,underweight ,<18.5,2002
2591,United Republic of Tanzania, females ,moderate and severe thinness ,<=17,2004
2592,United Republic of Tanzania, females ,moderate and severe thinness ,<=17,2005
2593,United Republic of Tanzania, females ,normal ,18.5-24.99,2004
2594,United Republic of Tanzania, females ,normal ,18.5-24.99,2005
2595,United Republic of Tanzania, females ,obese ,>=30.0,2004
2596,United Republic of Tanzania, females ,obese ,>=30.0,2005
2597,United Republic of Tanzania, females ,overweight ,>=25.0,2004
2598,United Republic of Tanzania, females ,overweight ,>=25.0,2005
2599,United Republic of Tanzania, females ,pre-obese ,25.0-29.99,2004
2600,United Republic of Tanzania, females ,pre-obese ,25.0-29.99,2005
2601,United Republic of Tanzania, females ,underweight ,<18.5,2004
2602,United Republic of Tanzania, females ,underweight ,<18.5,2005
2603,United States of America, adults ,normal ,18.5-24.99,1999
2604,United States of America, adults ,normal ,18.5-24.99,2
2605,United States of America, adults ,normal ,18.5-24.99,2001
2606,United States of America, adults ,normal ,18.5-24.99,2002
2607,United States of America, adults ,obese ,>=30.0,1999
2608,United States of America, adults ,obese ,>=30.0,2
2609,United States of America, adults ,obese ,>=30.0,2001
2610,United States of America, adults ,obese ,>=30.0,2002
2611,United States of America, adults ,obese ,>=30.0,2003
2612,United States of America, adults ,obese ,>=30.0,2004
2613,United States of America, adults ,obese ,>=30.0,2005
2614,United States of America, adults ,obese ,>=30.0,2006
2615,United States of America, adults ,overweight ,>=25.0,1999
2616,United States of America, adults ,overweight ,>=25.0,2
2617,United States of America, adults ,overweight ,>=25.0,2001
2618,United States of America, adults ,overweight ,>=25.0,2002
2619,United States of America, adults ,overweight ,>=25.0,2003
2620,United States of America, adults ,overweight ,>=25.0,2004
2621,United States of America, adults ,overweight ,>=25.0,2005
2622,United States of America, adults ,overweight ,>=25.0,2006
2623,United States of America, adults ,pre-obese ,25.0-29.99,1999
2624,United States of America, adults ,pre-obese ,25.0-29.99,2
2625,United States of America, adults ,pre-obese ,25.0-29.99,2001
2626,United States of America, adults ,pre-obese ,25.0-29.99,2002
2627,United States of America, adults ,pre-obese ,25.0-29.99,2003
2628,United States of America, adults ,pre-obese ,25.0-29.99,2004
2629,United States of America, adults ,pre-obese ,25.0-29.99,2005
2630,United States of America, adults ,pre-obese ,25.0-29.99,2006
2631,United States of America, adults ,underweight ,<18.5,1999
2632,United States of America, adults ,underweight ,<18.5,2
2633,United States of America, adults ,underweight ,<18.5,2001
2634,United States of America, adults ,underweight ,<18.5,2002
2635,United States of America, females ,normal ,18.5-24.99,1999
2636,United States of America, females ,normal ,18.5-24.99,2
2637,United States of America, females ,normal ,18.5-24.99,2001
2638,United States of America, females ,normal ,18.5-24.99,2002
2639,United States of America, females ,obese ,>=30.0,1999
2640,United States of America, females ,obese ,>=30.0,2
2641,United States of America, females ,obese ,>=30.0,2001
2642,United States of America, females ,obese ,>=30.0,2002
2643,United States of America, females ,obese ,>=30.0,2003
2644,United States of America, females ,obese ,>=30.0,2004
2645,United States of America, females ,obese ,>=30.0,2005
2646,United States of America, females ,obese ,>=30.0,2006
2647,United States of America, females ,overweight ,>=25.0,1999
2648,United States of America, females ,overweight ,>=25.0,2
2649,United States of America, females ,overweight ,>=25.0,2001
2650,United States of America, females ,overweight ,>=25.0,2002
2651,United States of America, females ,overweight ,>=25.0,2003
2652,United States of America, females ,overweight ,>=25.0,2004
2653,United States of America, females ,overweight ,>=25.0,2005
2654,United States of America, females ,overweight ,>=25.0,2006
2655,United States of America, females ,pre-obese ,25.0-29.99,1999
2656,United States of America, females ,pre-obese ,25.0-29.99,2
2657,United States of America, females ,pre-obese ,25.0-29.99,2001
2658,United States of America, females ,pre-obese ,25.0-29.99,2002
2659,United States of America, females ,pre-obese ,25.0-29.99,2003
2660,United States of America, females ,pre-obese ,25.0-29.99,2004
2661,United States of America, females ,underweight ,<18.5,1999
2662,United States of America, females ,underweight ,<18.5,2
2663,United States of America, females ,underweight ,<18.5,2001
2664,United States of America, females ,underweight ,<18.5,2002
2665,United States of America, males ,normal ,18.5-24.99,1999
2666,United States of America, males ,normal ,18.5-24.99,2
2667,United States of America, males ,normal ,18.5-24.99,2001
2668,United States of America, males ,normal ,18.5-24.99,2002
2669,United States of America, males ,obese ,>=30.0,1999
2670,United States of America, males ,obese ,>=30.0,2
2671,United States of America, males ,obese ,>=30.0,2001
2672,United States of America, males ,obese ,>=30.0,2002
2673,United States of America, males ,obese ,>=30.0,2003
2674,United States of America, males ,obese ,>=30.0,2004
2675,United States of America, males ,obese ,>=30.0,2005
2676,United States of America, males ,obese ,>=30.0,2006
2677,United States of America, males ,overweight ,>=25.0,1999
2678,United States of America, males ,overweight ,>=25.0,2
2679,United States of America, males ,overweight ,>=25.0,2001
2680,United States of America, males ,overweight ,>=25.0,2002
